7501
493,2945
5963,397
4520,4500
4025,3807
4176,1964
7358,6379
6794,4335
6991,4004
2507,4461
7301,6384
261,7198
4209,1690
917,3562
5094,391
6958,2022
7485,3103
1959,1368
7420,901
7401,3416
2179,3489
6468,5994
3142,3425
6807,4728
4119,2642
2572,6410
3453,3363
2089,3830
2154,969
5167,5227
6101,5533
4176,2319
1196,1212
3612,2790
0,1717
3909,736
5942,2490
614,191
1601,2898
4936,360
5930,5780
1638,1981
1605,4272
6707,5129
6469,5525
2008,1233
4658,2167
5115,5859
3194,2455
1948,7317
4995,1992
5996,772
304,3546
6073,3673
4212,4490
3425,2514
2439,5162
3674,3807
2024,1388
269,1519
6409,1022
0,2526
7339,6169
5219,34
1920,3998
2970,6462
1012,744
5773,4957
802,6323
1323,4896
3068,6954
1404,5186
6727,3518
5414,4420
3667,2196
2488,1392
4920,351
6010,2682
2318,6506
6217,6079
493,5508
5313,4758
4691,398
3359,5606
5730,4151
6978,5275
1425,4543
1069,5002
7480,2917
300,3367
3783,2356
2128,4856
494,2103
6839,2995
64,5182
6607,2581
6192,5789
6744,6702
1921,1852
4112,2450
6871,7353
4664,537
3878,2669
400,3597
4278,7131
2044,2179
4348,4516
4044,7499
1471,5580
2315,3595
1432,438
107,7318
6322,4466
3090,4585
5510,5728
2571,1289
3722,1558
1103,3877
6668,3703
900,6049
1050,5623
1073,1922
7498,202
5391,998
2326,21
7240,2586
4558,5367
6410,3066
1799,4424
667,4239
502,31
3101,5025
5149,7368
2364,787
6635,1806
7387,5794
6242,5760
269,3604
5457,1606
7072,2377
5496,5104
3983,1809
7321,2986
3955,5283
834,1913
1496,2662
5306,3605
7443,4790
0,836
6047,4810
7494,6261
1253,4081
5524,3737
6553,3839
5307,371
1705,2378
5356,7357
1526,1397
3404,4887
1893,591
5801,5275
925,5013
2978,7239
3924,7393
4221,7202
5854,2622
3265,4125
2992,6851
843,6495
2599,191
1415,186
5402,846
2298,4746
140,3673
5914,5621
4718,3446
6051,7380
560,4139
30,3152
598,3573
3020,5548
6304,3963
1867,3449
3288,615
667,7501
5152,421
6021,1815
19,4288
3862,3371
7330,3140
2833,200
5085,3361
4883,3551
2567,5553
2346,1906
1390,5798
6162,220
1117,5580
1703,839
783,6869
6647,6855
1597,5316
4194,1798
2876,5079
4582,1567
2220,6795
1368,3395
2930,4359
2367,4212
5464,2884
4108,4528
5325,5885
625,3100
1922,5527
4370,5186
2194,1438
6441,2774
5029,3842
2544,2413
5296,1548
4286,3242
3038,4747
3886,4434
6507,2433
5743,6281
7212,5793
7019,4198
3004,2976
3469,4499
1880,4394
722,2893
2307,140
7473,7501
1199,2906
1693,6056
5339,7457
556,2195
1421,4963
1796,2518
2225,923
2685,2229
5285,258
3599,556
4346,664
3413,1692
2919,6332
2544,5784
7378,7008
2693,5278
4579,4652
6745,5182
4869,3148
2567,7156
1590,6407
4407,5425
4140,4615
5157,3058
587,4735
2950,6296
4667,3281
5422,2840
6180,1090
2405,4748
57,3567
6109,242
4232,4405
154,438
3189,46
226,889
852,5249
3652,103
2788,6074
5556,6563
7062,5343
6679,4520
6264,5463
1472,5163
6354,5616
1218,5573
5618,3429
600,2064
5337,6517
3927,4727
3628,4751
2569,5077
3014,3789
3984,1130
2792,2522
4499,1075
2601,6681
1099,2378
5522,5006
6425,5469
4250,7460
5823,1796
4716,6944
4130,6273
1195,6364
5054,4119
6171,3056
6318,2417
2293,5181
7472,3452
6341,3503
5876,6192
662,5238
1451,5911
4841,7072
319,22
1920,7501
6759,3768
1364,1830
6833,2739
2638,5270
333,1842
646,3333
1930,5349
4874,4354
7153,5411
1081,6373
6626,640
592,4238
6583,6885
6413,5277
5821,4890
4000,5213
4053,7184
6155,2373
3829,5477
7016,4222
993,5279
6956,3097
4500,5305
274,523
5612,5276
5297,2970
6482,6955
4002,5287
3879,3983
1735,6552
7122,5279
21,6459
2468,7414
4856,2018
6055,2251
5537,5699
4935,7432
1006,6858
2116,5522
4906,3661
2488,284
3458,7214
5635,2498
3842,4160
933,2072
6272,6185
6355,4512
0,6895
2776,1840
5904,2124
5575,6858
908,2208
828,7340
7124,1505
2135,496
2952,7501
4763,5710
2543,5949
1613,6791
3080,6103
1986,6188
934,5485
3187,5824
4650,3062
6829,2541
478,6272
3154,6611
945,6899
1165,2456
4910,7054
2751,4967
4243,3722
3931,1482
1608,3211
1735,5290
489,4443
5130,803
5887,1780
4899,6293
2648,7199
7367,5086
3570,3546
7302,1808
7463,7241
5895,4249
1970,1182
3675,707
5942,4649
6801,5205
1084,6127
3110,4313
1036,3342
6145,177
3840,6541
2990,5051
3410,4479
1892,3317
5576,309
4850,4892
4026,740
5298,1160
5219,7388
2305,658
5402,4904
592,6980
5441,1006
1578,1090
7330,4011
2274,7245
714,388
790,2848
2648,2256
3909,2086
4799,1574
1065,4539
6720,7419
2924,5347
2030,7371
4058,6820
1512,5299
6477,570
7367,1007
2606,4172
3744,2055
584,7252
1868,1792
4611,5141
6192,1309
2197,668
962,2560
3552,2788
4706,205
6139,5595
1783,1841
949,7063
2349,3058
2614,4409
3289,6327
5378,7335
6690,7237
1331,62
1546,6053
4653,1791
3932,3179
6614,6449
5905,7000
2824,419
2376,5456
4399,4624
3457,51
308,5649
2701,2851
605,6802
1198,5668
3417,3649
865,169
3490,3988
7031,6967
3030,5111
4094,6087
4316,4781
2101,222
2976,6849
4769,7053
626,522
794,2127
1438,4487
5684,2721
3892,2634
2,7330
7396,4765
5832,1639
4545,6323
1034,6958
5489,6101
3872,6632
5861,2230
5391,6361
3674,2486
5546,1257
6837,279
2475,1707
1007,5586
4727,7348
4506,5426
661,4290
961,5546
6295,7193
3138,1718
2158,3015
5324,746
984,6680
6974,4291
4530,6876
5589,519
1533,1071
1769,337
3104,5957
751,4598
4148,6045
602,1211
7483,984
857,1003
4182,5757
4838,4726
5398,5193
1172,6888
1478,2284
6908,638
5470,1966
644,6788
3967,4133
4620,3139
5626,7251
4230,5261
186,6792
5585,294
437,1427
5063,1381
4102,3336
3904,3746
1843,4631
3316,3937
3570,1592
5999,3367
6880,6520
2832,2126
97,706
5307,2121
5349,4777
1687,1716
264,3438
6976,2024
1079,5068
1208,1395
7414,2651
3155,4655
0,1176
4590,7084
3740,7471
5004,4074
2071,6297
3387,3406
4813,4389
3016,6347
1276,2263
602,2116
5655,7420
127,3460
135,3116
672,1084
3772,5527
6979,3668
5835,4073
3990,3890
4261,5487
5003,2608
2591,5253
4439,537
2824,3993
3604,1157
2698,2355
5483,4798
309,7367
5234,5000
3293,5792
236,5177
5762,1313
6884,3286
1486,7049
4023,2994
6477,1088
683,1135
3085,5859
1102,1541
4413,5920
374,4692
5589,289
6556,1533
2369,3361
1319,2934
2367,709
6789,3202
640,7077
2474,284
6547,6836
5585,498
2909,812
4941,672
27,4533
3748,6151
7010,6357
5018,2140
5869,3237
5302,4199
6501,6234
4321,4989
5054,1465
3505,6047
4012,573
6779,259
7237,1720
619,3787
1712,1938
2449,6085
2212,6094
1836,5071
4010,2914
6952,3369
2779,2546
5183,1371
6968,3258
5470,7071
24,2339
5992,7079
2763,3697
5596,1519
1601,6803
2071,4266
3583,692
4268,2505
1282,2654
6088,4702
6557,2550
1357,6125
6189,7129
2278,6054
3763,6060
6106,3595
832,4568
1913,3902
6812,2817
2934,35
7489,2456
4597,3479
6588,7359
3192,1024
5884,1079
5017,1887
6706,3872
278,2849
3439,1208
692,5062
2226,4290
265,2017
6345,3714
7477,859
4593,7294
4021,2059
1736,4838
1583,1146
1730,6729
6295,7350
3839,2885
7014,3279
6989,3444
3425,5458
7291,1648
7290,3285
236,1921
4144,2816
801,5943
7373,6307
5328,1376
4303,2030
1035,3100
4824,5725
3636,6460
4149,1998
2295,6385
6987,1071
2665,4942
2914,7328
5259,237
6338,1502
2392,5985
3943,4804
1915,2848
1489,4645
6922,3114
4228,1889
1666,7415
3523,2718
4840,4689
1861,48
4900,208
71,652
5554,2921
1543,5420
4627,6162
3862,7227
2650,3122
5810,3482
1193,6587
5315,1280
4868,3559
7043,2782
1418,3022
5394,7265
63,5550
5854,3168
1300,2460
7031,2807
590,7163
913,4061
4691,5898
2596,6344
